child_id,path_id,date,node,node_N,node_NN
1014100,0,2015-11-17,referral,1,1
1001056,1,2015-11-17,contact,0,2
1005645,1,2015-11-17,contact,0,2
1006354,1,2015-11-17,contact,0,2
1007439,1,2015-11-17,contact,0,2
1009702,1,2015-11-17,contact,0,2
1011776,1,2015-11-17,contact,0,2
1011956,1,2015-11-17,contact,0,2
1012576,1,2015-11-17,contact,0,2
1013129,1,2015-11-17,contact,0,2
1013649,1,2015-11-17,contact,0,2
1013688,0,2015-11-17,exit_nonsocialcare,2,2
1013747,1,2015-11-17,contact,0,2
1013751,0,2015-11-17,exit_lac,2,2
1013882,1,2015-11-17,contact,0,2
1014030,0,2015-11-17,candf,2,2
1014032,0,2015-11-17,candf,2,2
1014035,0,2015-11-17,candf,2,2
1014038,0,2015-11-17,candf,2,2
1014040,0,2015-11-17,candf,2,2
1014041,0,2015-11-17,candf,2,2
1014042,0,2015-11-17,strategy,2,2
1014044,0,2015-11-17,candf,2,2
1014046,0,2015-11-17,candf,2,2
1014047,0,2015-11-17,strategy,2,2
1014048,0,2015-11-17,candf,2,2
1014050,0,2015-11-17,candf,2,2
1014051,0,2015-11-17,candf,2,2
1014052,0,2015-11-17,candf,2,2
1014054,0,2015-11-17,candf,2,2
1014055,0,2015-11-17,candf,2,2
1014059,0,2015-11-17,candf,2,2
1014061,0,2015-11-17,candf,2,2
1014062,0,2015-11-17,candf,2,2
1014063,0,2015-11-17,candf,2,2
1014067,0,2015-11-17,candf,2,2
1014068,0,2015-11-17,candf,2,2
1014070,0,2015-11-17,candf,2,2
1014071,0,2015-11-17,candf,2,2
1014072,0,2015-11-17,strategy,2,2
1014073,0,2015-11-17,candf,2,2
1014074,0,2015-11-17,candf,2,2
1014075,0,2015-11-17,strategy,2,2
1014076,0,2015-11-17,candf,2,2
1014079,0,2015-11-17,candf,2,2
1014080,0,2015-11-17,exit_lac,2,2
1014081,0,2015-11-17,candf,2,2
1014084,0,2015-11-17,candf,2,2
1014087,0,2015-11-17,candf,2,2
1014088,0,2015-11-17,candf,2,2
1014089,0,2015-11-17,candf,2,2
1014090,0,2015-11-17,candf,2,2
1014092,0,2015-11-17,candf,2,2
1014095,0,2015-11-17,candf,2,2
1014098,0,2015-11-17,candf,2,2
1014099,0,2015-11-17,candf,2,2
1014100,0,2015-11-17,candf,2,2
1005645,1,2015-11-17,referral,1,3
1009702,1,2015-11-17,exit_nonsocialcare,1,3
1010343,0,2015-11-17,exit_nonsocialcare,3,3
1010788,0,2015-11-17,exit_nonsocialcare,3,3
1010894,0,2015-11-17,exit_nonsocialcare,3,3
1010927,0,2015-11-17,strategy,3,3
1011247,0,2015-11-17,exit_nonsocialcare,3,3
1011412,0,2015-11-17,exit_nonsocialcare,3,3
1011454,0,2015-11-17,exit_cin,3,3
1011531,0,2015-11-17,exit_nonsocialcare,3,3
1011580,0,2015-11-17,exit_nonsocialcare,3,3
1011609,0,2015-11-17,exit_nonsocialcare,3,3
1011641,0,2015-11-17,exit_cin,3,3
1011776,1,2015-11-17,referral,1,3
1011885,0,2015-11-17,exit_nonsocialcare,3,3
1011956,1,2015-11-17,exit_nonsocialcare,1,3
1012156,0,2015-11-17,exit_cin,3,3
1012164,0,2015-11-17,exit_nonsocialcare,3,3
1012301,0,2015-11-17,exit_other,3,3
1012436,0,2015-11-17,exit_nonsocialcare,3,3
1012504,0,2015-11-17,exit_nonsocialcare,3,3
1012555,0,2015-11-17,exit_nonsocialcare,3,3
1012576,1,2015-11-17,exit_nonsocialcare,1,3
1012699,0,2015-11-17,exit_nonsocialcare,3,3
1012717,0,2015-11-17,exit_cin,3,3
1012761,0,2015-11-17,exit_cin,3,3
1013620,0,2015-11-17,exit_other,3,3
1013649,1,2015-11-17,referral,1,3
1013882,1,2015-11-17,referral,1,3
1014004,0,2015-11-17,s47,3,3
1014075,0,2015-11-17,s47,3,3
1014100,0,2015-11-17,exit_other,3,3
1001660,2,2015-11-17,contact,0,4
1001669,1,2015-11-17,contact,0,4
1002034,2,2015-11-17,contact,0,4
1002635,2,2015-11-17,contact,0,4
1005645,1,2015-11-17,candf,2,4
1006338,2,2015-11-17,contact,0,4
1006432,2,2015-11-17,contact,0,4
1006654,1,2015-11-17,contact,0,4
1007083,1,2015-11-17,contact,0,4
1008102,1,2015-11-17,contact,0,4
1008571,1,2015-11-17,contact,0,4
1008850,1,2015-11-17,contact,0,4
1009873,2,2015-11-17,contact,0,4
1010778,1,2015-11-17,contact,0,4
1010927,0,2015-11-17,s47,4,4
1011776,1,2015-11-17,candf,2,4
1011956,2,2015-11-17,contact,0,4
1013230,0,2015-11-17,exit_nonsocialcare,4,4
1013260,0,2015-11-17,exit_nonsocialcare,4,4
1013649,1,2015-11-17,candf,2,4
1013882,1,2015-11-17,strategy,2,4
1001100,1,2015-11-17,exit_nonsocialcare,1,5
1001660,2,2015-11-17,referral,1,5
1002034,2,2015-11-17,referral,1,5
1002196,1,2015-11-17,exit_nonsocialcare,1,5
1003528,1,2015-11-17,exit_nonsocialcare,3,5
1003571,1,2015-11-17,exit_nonsocialcare,1,5
1004238,1,2015-11-17,exit_nonsocialcare,1,5
1005023,1,2015-11-17,exit_nonsocialcare,3,5
1006432,2,2015-11-17,referral,1,5
1006470,1,2015-11-17,exit_other,3,5
1007083,1,2015-11-17,referral,1,5
1007097,1,2015-11-17,exit_nonsocialcare,1,5
1008102,1,2015-11-17,referral,1,5
1008287,1,2015-11-17,exit_nonsocialcare,3,5
1008571,1,2015-11-17,referral,1,5
1009714,1,2015-11-17,exit_nonsocialcare,1,5
1009774,1,2015-11-17,exit_nonsocialcare,3,5
1009873,2,2015-11-17,referral,1,5
1011956,2,2015-11-17,referral,1,5
1013008,1,2015-11-17,exit_other,3,5
1013882,1,2015-11-17,s47,3,5
1001660,2,2015-11-17,candf,2,6
1002034,2,2015-11-17,candf,2,6
1006432,2,2015-11-17,strategy,2,6
1007083,1,2015-11-17,strategy,2,6
1008102,1,2015-11-17,strategy,2,6
1008571,1,2015-11-17,candf,2,6
1008926,1,2015-11-17,exit_nonsocialcare,3,6
1009873,2,2015-11-17,candf,2,6
1011060,1,2015-11-17,exit_nonsocialcare,1,6
1011316,1,2015-11-17,exit_nonsocialcare,1,6
1011448,1,2015-11-17,exit_other,4,6
1011726,1,2015-11-17,exit_nonsocialcare,2,6
1011956,2,2015-11-17,candf,2,6
1000091,1,2015-11-17,exit_cin,3,7
1005744,2,2015-11-17,exit_nonsocialcare,3,7
1006432,2,2015-11-17,s47,3,7
1006722,1,2015-11-17,exit_nonsocialcare,3,7
1007083,1,2015-11-17,s47,3,7
1007542,2,2015-11-17,exit_nonsocialcare,1,7
1007637,1,2015-11-17,exit_nonsocialcare,3,7
1008006,1,2015-11-17,exit_cin,3,7
1008102,1,2015-11-17,s47,3,7
1008474,1,2015-11-17,s47,3,7
1008536,1,2015-11-17,exit_nonsocialcare,3,7
1011272,1,2015-11-17,exit_other,3,7
1011634,1,2015-11-17,exit_other,3,7
1012288,2,2015-11-17,contact,0,7
1001951,3,2015-11-17,contact,0,8
1004758,1,2015-11-17,exit_other,4,8
1006915,2,2015-11-17,contact,0,8
1007448,2,2015-11-17,contact,0,8
1009450,2,2015-11-17,contact,0,8
1012288,2,2015-11-17,referral,1,8
1001951,3,2015-11-17,referral,1,9
1006206,2,2015-11-17,exit_cin,3,9
1006915,2,2015-11-17,referral,1,9
1007448,2,2015-11-17,exit_nonsocialcare,1,9
1009450,2,2015-11-17,referral,1,9
1012288,2,2015-11-17,candf,2,9
1001951,3,2015-11-17,candf,2,10
1006915,2,2015-11-17,candf,2,10
1010091,2,2015-11-17,exit_nonsocialcare,4,10
1014101,0,2015-11-18,contact,0,0
1014102,0,2015-11-18,contact,0,0
1014103,0,2015-11-18,contact,0,0
1014104,0,2015-11-18,contact,0,0
1014105,0,2015-11-18,contact,0,0
1014106,0,2015-11-18,contact,0,0
1014107,0,2015-11-18,contact,0,0
1014108,0,2015-11-18,contact,0,0
1014109,0,2015-11-18,contact,0,0
1014110,0,2015-11-18,contact,0,0
1014111,0,2015-11-18,contact,0,0
1014112,0,2015-11-18,contact,0,0
1014113,0,2015-11-18,contact,0,0
1014114,0,2015-11-18,contact,0,0
1014115,0,2015-11-18,contact,0,0
1014116,0,2015-11-18,contact,0,0
1014117,0,2015-11-18,contact,0,0
1014118,0,2015-11-18,contact,0,0
1014119,0,2015-11-18,contact,0,0
1014120,0,2015-11-18,contact,0,0
1014121,0,2015-11-18,contact,0,0
1014122,0,2015-11-18,contact,0,0
1014123,0,2015-11-18,contact,0,0
1014124,0,2015-11-18,contact,0,0
1014125,0,2015-11-18,contact,0,0
1014126,0,2015-11-18,contact,0,0
1014127,0,2015-11-18,contact,0,0
1014128,0,2015-11-18,contact,0,0
1014129,0,2015-11-18,contact,0,0
1014130,0,2015-11-18,contact,0,0
1014131,0,2015-11-18,contact,0,0
1014132,0,2015-11-18,contact,0,0
1014133,0,2015-11-18,contact,0,0
1014134,0,2015-11-18,contact,0,0
1014135,0,2015-11-18,contact,0,0
1014136,0,2015-11-18,contact,0,0
1014137,0,2015-11-18,contact,0,0
1014138,0,2015-11-18,contact,0,0
1014139,0,2015-11-18,contact,0,0
1014140,0,2015-11-18,contact,0,0
1014141,0,2015-11-18,contact,0,0
1014142,0,2015-11-18,contact,0,0
1014143,0,2015-11-18,contact,0,0
1014144,0,2015-11-18,contact,0,0
1014145,0,2015-11-18,contact,0,0
1014146,0,2015-11-18,contact,0,0
1014147,0,2015-11-18,contact,0,0
1014148,0,2015-11-18,contact,0,0
1014149,0,2015-11-18,contact,0,0
1014150,0,2015-11-18,contact,0,0
1014151,0,2015-11-18,contact,0,0
1014152,0,2015-11-18,contact,0,0
1014153,0,2015-11-18,contact,0,0
1014154,0,2015-11-18,contact,0,0
1014155,0,2015-11-18,contact,0,0
1014156,0,2015-11-18,contact,0,0
1014157,0,2015-11-18,contact,0,0
1014158,0,2015-11-18,contact,0,0
1014159,0,2015-11-18,contact,0,0
1014160,0,2015-11-18,contact,0,0
1014161,0,2015-11-18,contact,0,0
1014162,0,2015-11-18,contact,0,0
1014163,0,2015-11-18,contact,0,0
1013563,0,2015-11-18,exit_nonsocialcare,1,1
1013664,0,2015-11-18,exit_nonsocialcare,1,1
1013680,0,2015-11-18,exit_nonsocialcare,1,1
1013690,0,2015-11-18,exit_nonsocialcare,1,1
1013721,0,2015-11-18,exit_nonsocialcare,1,1
1013760,0,2015-11-18,exit_nonsocialcare,1,1
1013767,0,2015-11-18,exit_nonsocialcare,1,1
1013805,0,2015-11-18,exit_nonsocialcare,1,1
1013829,0,2015-11-18,exit_nonsocialcare,1,1
1013834,0,2015-11-18,exit_nonsocialcare,1,1
1013854,0,2015-11-18,exit_nonsocialcare,1,1
1013863,0,2015-11-18,exit_nonsocialcare,1,1
1013875,0,2015-11-18,exit_nonsocialcare,1,1
1013893,0,2015-11-18,exit_nonsocialcare,1,1
1013905,0,2015-11-18,exit_nonsocialcare,1,1
1013934,0,2015-11-18,exit_nonsocialcare,1,1
1013942,0,2015-11-18,exit_nonsocialcare,1,1
1013943,0,2015-11-18,exit_nonsocialcare,1,1
1014036,0,2015-11-18,exit_nonsocialcare,1,1
1014037,0,2015-11-18,exit_nonsocialcare,1,1
1014049,0,2015-11-18,exit_nonsocialcare,1,1
1014078,0,2015-11-18,exit_nonsocialcare,1,1
1014094,0,2015-11-18,exit_nonsocialcare,1,1
1014101,0,2015-11-18,referral,1,1
1014102,0,2015-11-18,referral,1,1
1014104,0,2015-11-18,referral,1,1
1014106,0,2015-11-18,referral,1,1
1014107,0,2015-11-18,referral,1,1
1014108,0,2015-11-18,referral,1,1
1014109,0,2015-11-18,referral,1,1
1014112,0,2015-11-18,referral,1,1
1014113,0,2015-11-18,referral,1,1
1014115,0,2015-11-18,referral,1,1
1014116,0,2015-11-18,referral,1,1
1014117,0,2015-11-18,referral,1,1
1014118,0,2015-11-18,referral,1,1
1014121,0,2015-11-18,referral,1,1
1014122,0,2015-11-18,referral,1,1
1014124,0,2015-11-18,referral,1,1
1014125,0,2015-11-18,referral,1,1
1014126,0,2015-11-18,referral,1,1
1014128,0,2015-11-18,referral,1,1
1014129,0,2015-11-18,referral,1,1
1014130,0,2015-11-18,referral,1,1
1014133,0,2015-11-18,referral,1,1
1014134,0,2015-11-18,referral,1,1
1014137,0,2015-11-18,referral,1,1
1014139,0,2015-11-18,referral,1,1
1014140,0,2015-11-18,exit_nonsocialcare,1,1
1014141,0,2015-11-18,referral,1,1
1014143,0,2015-11-18,referral,1,1
1014144,0,2015-11-18,referral,1,1
1014145,0,2015-11-18,referral,1,1
1014146,0,2015-11-18,referral,1,1
1014147,0,2015-11-18,referral,1,1
1014153,0,2015-11-18,exit_nonsocialcare,1,1
1014155,0,2015-11-18,referral,1,1
1014156,0,2015-11-18,referral,1,1
1014157,0,2015-11-18,referral,1,1
1014158,0,2015-11-18,referral,1,1
1014160,0,2015-11-18,referral,1,1
1014162,0,2015-11-18,exit_nonsocialcare,1,1
1005523,1,2015-11-18,contact,0,2
1008033,1,2015-11-18,contact,0,2
1008118,1,2015-11-18,contact,0,2
1009795,1,2015-11-18,contact,0,2
1010161,1,2015-11-18,contact,0,2
1010366,1,2015-11-18,contact,0,2
1010918,1,2015-11-18,contact,0,2
1011703,1,2015-11-18,contact,0,2
1012324,1,2015-11-18,contact,0,2
1014101,0,2015-11-18,candf,2,2
1014102,0,2015-11-18,candf,2,2
1014104,0,2015-11-18,candf,2,2
1014106,0,2015-11-18,candf,2,2
1014107,0,2015-11-18,candf,2,2
1014108,0,2015-11-18,candf,2,2
1014109,0,2015-11-18,candf,2,2
1014112,0,2015-11-18,candf,2,2
1014113,0,2015-11-18,candf,2,2
1014115,0,2015-11-18,candf,2,2
1014116,0,2015-11-18,candf,2,2
1014117,0,2015-11-18,candf,2,2
1014118,0,2015-11-18,strategy,2,2
1014121,0,2015-11-18,candf,2,2
1014122,0,2015-11-18,strategy,2,2
1014124,0,2015-11-18,candf,2,2
1014125,0,2015-11-18,candf,2,2
1014126,0,2015-11-18,candf,2,2
1014128,0,2015-11-18,strategy,2,2
1014129,0,2015-11-18,candf,2,2
1014130,0,2015-11-18,candf,2,2
1014133,0,2015-11-18,candf,2,2
1014134,0,2015-11-18,candf,2,2
1014137,0,2015-11-18,strategy,2,2
1014139,0,2015-11-18,strategy,2,2
1014141,0,2015-11-18,candf,2,2
1014143,0,2015-11-18,strategy,2,2
1014144,0,2015-11-18,candf,2,2
1014145,0,2015-11-18,candf,2,2
1014146,0,2015-11-18,strategy,2,2
1014147,0,2015-11-18,candf,2,2
1014155,0,2015-11-18,strategy,2,2
1014156,0,2015-11-18,candf,2,2
1014157,0,2015-11-18,candf,2,2
1014158,0,2015-11-18,candf,2,2
1014160,0,2015-11-18,candf,2,2
1000753,1,2015-11-18,exit_nonsocialcare,1,3
1002654,1,2015-11-18,exit_nonsocialcare,1,3
1005050,1,2015-11-18,exit_nonsocialcare,1,3
1009670,0,2015-11-18,exit_cin,3,3
1010161,1,2015-11-18,referral,1,3
1010323,0,2015-11-18,exit_nonsocialcare,3,3
1010366,1,2015-11-18,exit_nonsocialcare,1,3
1010957,0,2015-11-18,exit_nonsocialcare,3,3
1011101,1,2015-11-18,exit_nonsocialcare,1,3
1011123,0,2015-11-18,exit_nonsocialcare,3,3
1011173,0,2015-11-18,exit_cin,3,3
1011703,1,2015-11-18,referral,1,3
1011777,0,2015-11-18,exit_nonsocialcare,3,3
1011809,0,2015-11-18,exit_nonsocialcare,3,3
1011814,0,2015-11-18,exit_nonsocialcare,3,3
1011966,0,2015-11-18,exit_nonsocialcare,3,3
1012119,0,2015-11-18,exit_nonsocialcare,3,3
1012324,1,2015-11-18,referral,1,3
1012497,0,2015-11-18,exit_nonsocialcare,3,3
1012624,0,2015-11-18,exit_nonsocialcare,3,3
1012766,0,2015-11-18,exit_nonsocialcare,3,3
1012922,0,2015-11-18,exit_other,3,3
1013062,0,2015-11-18,exit_nonsocialcare,3,3
1013220,0,2015-11-18,exit_nonsocialcare,3,3
1013349,0,2015-11-18,exit_nonsocialcare,3,3
1013408,0,2015-11-18,exit_other,3,3
1013908,0,2015-11-18,s47,3,3
1013993,0,2015-11-18,s47,3,3
1014042,0,2015-11-18,s47,3,3
1014047,0,2015-11-18,s47,3,3
1014072,0,2015-11-18,s47,3,3
1014118,0,2015-11-18,s47,3,3
1014122,0,2015-11-18,s47,3,3
1014128,0,2015-11-18,s47,3,3
1014137,0,2015-11-18,s47,3,3
1014139,0,2015-11-18,s47,3,3
1014143,0,2015-11-18,s47,3,3
1014155,0,2015-11-18,s47,3,3
1005412,2,2015-11-18,contact,0,4
1008377,1,2015-11-18,contact,0,4
1009808,0,2015-11-18,exit_other,4,4
1010161,1,2015-11-18,candf,2,4
1010978,1,2015-11-18,contact,0,4
1011693,1,2015-11-18,contact,0,4
1011703,1,2015-11-18,candf,2,4
1011955,2,2015-11-18,contact,0,4
1012079,1,2015-11-18,contact,0,4
1012324,1,2015-11-18,candf,2,4
1012572,0,2015-11-18,exit_nonsocialcare,4,4
1012649,0,2015-11-18,candf,4,4
1013506,0,2015-11-18,exit_other,4,4
1013638,0,2015-11-18,exit_other,4,4
1001635,2,2015-11-18,exit_nonsocialcare,1,5
1005412,2,2015-11-18,referral,1,5
1007508,1,2015-11-18,exit_cin,3,5
1008377,1,2015-11-18,exit_nonsocialcare,1,5
1009529,2,2015-11-18,contact,0,5
1010222,1,2015-11-18,exit_nonsocialcare,1,5
1010731,1,2015-11-18,exit_nonsocialcare,1,5
1010978,1,2015-11-18,referral,1,5
1011589,2,2015-11-18,exit_nonsocialcare,1,5
1011693,1,2015-11-18,referral,1,5
1011955,2,2015-11-18,exit_nonsocialcare,1,5
1012052,1,2015-11-18,exit_nonsocialcare,3,5
1012079,1,2015-11-18,referral,1,5
1013092,0,2015-11-18,exit_cp,5,5
1000440,2,2015-11-18,contact,0,6
1005009,2,2015-11-18,contact,0,6
1005412,2,2015-11-18,candf,2,6
1006836,2,2015-11-18,contact,0,6
1007097,2,2015-11-18,contact,0,6
1010978,1,2015-11-18,exit_cp,2,6
1011693,1,2015-11-18,candf,2,6
1012079,1,2015-11-18,candf,2,6
1005009,2,2015-11-18,referral,1,7
1006117,1,2015-11-18,exit_other,3,7
1006836,2,2015-11-18,referral,1,7
1007097,2,2015-11-18,referral,1,7
1007386,2,2015-11-18,exit_nonsocialcare,3,7
1007758,1,2015-11-18,exit_nonsocialcare,3,7
1008623,1,2015-11-18,exit_cin,3,7
1009298,1,2015-11-18,exit_nonsocialcare,3,7
1010697,1,2015-11-18,exit_other,3,7
1004717,2,2015-11-18,exit_nonsocialcare,1,8
1005009,2,2015-11-18,candf,2,8
1006836,2,2015-11-18,candf,2,8
1007097,2,2015-11-18,candf,2,8
1009450,2,2015-11-18,exit_lac,2,10
1014164,0,2015-11-19,contact,0,0
1014165,0,2015-11-19,contact,0,0
1014166,0,2015-11-19,contact,0,0
1014167,0,2015-11-19,contact,0,0
1014168,0,2015-11-19,contact,0,0
1014169,0,2015-11-19,contact,0,0
1014170,0,2015-11-19,contact,0,0
1014171,0,2015-11-19,contact,0,0
1014172,0,2015-11-19,contact,0,0
1014173,0,2015-11-19,contact,0,0
1014174,0,2015-11-19,contact,0,0
1014175,0,2015-11-19,contact,0,0
1014176,0,2015-11-19,contact,0,0
1014177,0,2015-11-19,contact,0,0
1014178,0,2015-11-19,contact,0,0
1014179,0,2015-11-19,contact,0,0
1014180,0,2015-11-19,contact,0,0
1014181,0,2015-11-19,contact,0,0
1014182,0,2015-11-19,contact,0,0
1014183,0,2015-11-19,contact,0,0
1014184,0,2015-11-19,contact,0,0
1014185,0,2015-11-19,contact,0,0
1014186,0,2015-11-19,contact,0,0
1014187,0,2015-11-19,contact,0,0
1014188,0,2015-11-19,contact,0,0
1014189,0,2015-11-19,contact,0,0
1014190,0,2015-11-19,contact,0,0
1014191,0,2015-11-19,contact,0,0
1014192,0,2015-11-19,contact,0,0
1014193,0,2015-11-19,contact,0,0
1014194,0,2015-11-19,contact,0,0
1014195,0,2015-11-19,contact,0,0
1013176,0,2015-11-19,exit_nonsocialcare,1,1
1013617,0,2015-11-19,exit_nonsocialcare,1,1
1013663,0,2015-11-19,exit_nonsocialcare,1,1
1013684,0,2015-11-19,exit_nonsocialcare,1,1
1013685,0,2015-11-19,exit_nonsocialcare,1,1
1013744,0,2015-11-19,exit_nonsocialcare,1,1
1013763,0,2015-11-19,exit_nonsocialcare,1,1
1013766,0,2015-11-19,exit_nonsocialcare,1,1
1013868,0,2015-11-19,exit_nonsocialcare,1,1
1013889,0,2015-11-19,exit_nonsocialcare,1,1
1013999,0,2015-11-19,exit_nonsocialcare,1,1
1014039,0,2015-11-19,exit_nonsocialcare,1,1
1014043,0,2015-11-19,exit_nonsocialcare,1,1
1014058,0,2015-11-19,exit_nonsocialcare,1,1
1014064,0,2015-11-19,exit_nonsocialcare,1,1
1014096,0,2015-11-19,exit_nonsocialcare,1,1
1014110,0,2015-11-19,exit_nonsocialcare,1,1
1014123,0,2015-11-19,exit_nonsocialcare,1,1
1014138,0,2015-11-19,exit_nonsocialcare,1,1
1014159,0,2015-11-19,exit_nonsocialcare,1,1
1014166,0,2015-11-19,referral,1,1
1014170,0,2015-11-19,referral,1,1
1014173,0,2015-11-19,referral,1,1
1014174,0,2015-11-19,referral,1,1
1014175,0,2015-11-19,referral,1,1
1014176,0,2015-11-19,referral,1,1
1014177,0,2015-11-19,referral,1,1
1014178,0,2015-11-19,referral,1,1
1014181,0,2015-11-19,referral,1,1
1014182,0,2015-11-19,referral,1,1
1014183,0,2015-11-19,exit_nonsocialcare,1,1
1014187,0,2015-11-19,referral,1,1
1014189,0,2015-11-19,exit_nonsocialcare,1,1
1014190,0,2015-11-19,referral,1,1
1014192,0,2015-11-19,referral,1,1
1014194,0,2015-11-19,referral,1,1
1001907,1,2015-11-19,contact,0,2
1006638,1,2015-11-19,contact,0,2
1008656,1,2015-11-19,contact,0,2
1013665,1,2015-11-19,contact,0,2
1013721,1,2015-11-19,contact,0,2
1014166,0,2015-11-19,strategy,2,2
1014170,0,2015-11-19,candf,2,2
1014173,0,2015-11-19,candf,2,2
1014174,0,2015-11-19,strategy,2,2
1014175,0,2015-11-19,candf,2,2
1014176,0,2015-11-19,candf,2,2
1014177,0,2015-11-19,candf,2,2
1014178,0,2015-11-19,candf,2,2
1014181,0,2015-11-19,candf,2,2
1014182,0,2015-11-19,candf,2,2
1014187,0,2015-11-19,candf,2,2
1014190,0,2015-11-19,exit_nonsocialcare,2,2
1014192,0,2015-11-19,candf,2,2
1014194,0,2015-11-19,strategy,2,2
1001907,1,2015-11-19,referral,1,3
1006638,1,2015-11-19,exit_nonsocialcare,1,3
1008656,1,2015-11-19,exit_nonsocialcare,1,3
1008863,1,2015-11-19,exit_nonsocialcare,1,3
1009439,0,2015-11-19,exit_other,3,3
1010796,0,2015-11-19,exit_nonsocialcare,3,3
1010918,1,2015-11-19,exit_nonsocialcare,1,3
1011430,0,2015-11-19,exit_cin,3,3
1011550,0,2015-11-19,exit_cin,3,3
1011571,0,2015-11-19,exit_nonsocialcare,3,3
1011925,0,2015-11-19,exit_nonsocialcare,3,3
1012098,0,2015-11-19,exit_nonsocialcare,3,3
1012458,0,2015-11-19,exit_nonsocialcare,3,3
1012482,0,2015-11-19,exit_other,3,3
1012512,0,2015-11-19,exit_nonsocialcare,3,3
1012688,0,2015-11-19,exit_cin,3,3
1012709,0,2015-11-19,exit_nonsocialcare,3,3
1012741,0,2015-11-19,exit_nonsocialcare,3,3
1013527,1,2015-11-19,exit_nonsocialcare,1,3
1013775,0,2015-11-19,s47,3,3
1013832,0,2015-11-19,exit_other,3,3
1013835,0,2015-11-19,exit_other,3,3
1013980,0,2015-11-19,exit_other,3,3
1014101,0,2015-11-19,exit_nonsocialcare,3,3
1014146,0,2015-11-19,s47,3,3
1014166,0,2015-11-19,s47,3,3
1014174,0,2015-11-19,s47,3,3
1001907,1,2015-11-19,candf,2,4
1003498,1,2015-11-19,contact,0,4
1007830,1,2015-11-19,contact,0,4
1010525,2,2015-11-19,contact,0,4
1011074,1,2015-11-19,contact,0,4
1011335,0,2015-11-19,exit_other,4,4
1011445,1,2015-11-19,contact,0,4
1011534,2,2015-11-19,contact,0,4
1012436,1,2015-11-19,contact,0,4
1012622,1,2015-11-19,contact,0,4
1013223,0,2015-11-19,exit_other,4,4
1013512,0,2015-11-19,exit_other,4,4
1014155,0,2015-11-19,exit_nonsocialcare,4,4
1002635,2,2015-11-19,exit_nonsocialcare,1,5
1003498,1,2015-11-19,referral,1,5
1003916,1,2015-11-19,contact,0,5
1006497,2,2015-11-19,exit_nonsocialcare,1,5
1006654,1,2015-11-19,exit_nonsocialcare,1,5
1007260,1,2015-11-19,contact,0,5
1007524,1,2015-11-19,exit_nonsocialcare,3,5
1008124,1,2015-11-19,exit_nonsocialcare,1,5
1008848,1,2015-11-19,contact,0,5
1009655,1,2015-11-19,exit_nonsocialcare,3,5
1009805,1,2015-11-19,exit_nonsocialcare,3,5
1009841,1,2015-11-19,exit_nonsocialcare,3,5
1010525,2,2015-11-19,referral,1,5
1010538,1,2015-11-19,s47,3,5
1010719,1,2015-11-19,exit_nonsocialcare,3,5
1010735,1,2015-11-19,exit_nonsocialcare,1,5
1011074,1,2015-11-19,referral,1,5
1011534,2,2015-11-19,referral,1,5
1012436,1,2015-11-19,referral,1,5
1012622,1,2015-11-19,exit_nonsocialcare,1,5
1013409,1,2015-11-19,contact,0,5
1013777,1,2015-11-19,s47,3,5
1003498,1,2015-11-19,strategy,2,6
1004238,2,2015-11-19,contact,0,6
1004644,2,2015-11-19,contact,0,6
1007260,1,2015-11-19,referral,1,6
1009890,1,2015-11-19,exit_cin,4,6
1010525,2,2015-11-19,candf,2,6
1010735,2,2015-11-19,contact,0,6
1011074,1,2015-11-19,candf,2,6
1011534,2,2015-11-19,candf,2,6
1012011,1,2015-11-19,exit_cin,4,6
1012436,1,2015-11-19,strategy,2,6
1013409,1,2015-11-19,referral,1,6
1000440,2,2015-11-19,exit_nonsocialcare,1,7
1004238,2,2015-11-19,referral,1,7
1004644,2,2015-11-19,referral,1,7
1007260,1,2015-11-19,candf,2,7
1009873,2,2015-11-19,exit_other,3,7
1010735,2,2015-11-19,referral,1,7
1012436,1,2015-11-19,s47,3,7
1013409,1,2015-11-19,strategy,2,7
1002986,2,2015-11-19,exit_nonsocialcare,1,8
1004238,2,2015-11-19,candf,2,8
1004644,2,2015-11-19,exit_lac,2,8
1010735,2,2015-11-19,candf,2,8
1013409,1,2015-11-19,candf,3,8
1013442,1,2015-11-19,exit_cp,5,8
1003177,2,2015-11-19,strategy,3,9
1003718,2,2015-11-19,exit_nonsocialcare,3,9
1004717,3,2015-11-19,contact,0,9
1007373,3,2015-11-19,contact,0,9
1012592,2,2015-11-19,exit_other,4,9
1004717,3,2015-11-19,referral,1,10
1007373,3,2015-11-19,referral,1,10
1008791,2,2015-11-19,exit_nonsocialcare,1,10
1001573,3,2015-11-19,exit_nonsocialcare,3,11
1004717,3,2015-11-19,candf,2,11
1007373,3,2015-11-19,candf,2,11
1006886,3,2015-11-19,exit_cin,3,14
1014196,0,2015-11-20,contact,0,0
1014197,0,2015-11-20,contact,0,0
1014198,0,2015-11-20,contact,0,0
1014199,0,2015-11-20,contact,0,0
1014200,0,2015-11-20,contact,0,0
1014201,0,2015-11-20,contact,0,0
1014202,0,2015-11-20,contact,0,0
1014203,0,2015-11-20,contact,0,0
1014204,0,2015-11-20,contact,0,0
1014205,0,2015-11-20,contact,0,0
1014206,0,2015-11-20,contact,0,0
1014207,0,2015-11-20,contact,0,0
